"user_id","test_group"
"70557135","variant"
"70291073","variant"
"67776778","variant"
"70314299","variant"
"69093048","variant"
"67154372","control"
"67873116","variant"
"71013306","control"
"69172302","variant"
"67886325","control"
"69595381","variant"
"70896628","control"
"68803644","variant"
"68614191","variant"
"71033639","control"
"69375376","control"
"56872256","variant"
"63833806","variant"
"69927944","control"
"67944097","control"
"69581634","variant"
"72774848","control"
"67664690","variant"
"64528734","control"
"64987867","control"
"63686443","control"
"65289776","variant"
"60441479","variant"
"65672458","variant"
"64460355","control"
"63660852","control"
"66168907","variant"
"67929972","variant"
"63690936","control"
"69850766","control"
"65681590","control"
"65582701","control"
"59773347","variant"
"66618276","control"
"69152668","control"
"70967022","variant"
"69350652","control"
"66785681","variant"
"67082423","control"
"63713566","control"
"66603884","control"
"65249710","control"
"66553553","control"
"66974556","variant"
"66878550","variant"
"66586910","control"
"64799247","variant"
"50136627","variant"
"71358366","variant"
"69927298","control"
"68594411","control"
"59621976","control"
"65775565","variant"
"66194776","control"
"67476789","control"
"66575147","control"
"69811058","variant"
"69380785","variant"
"67695827","control"
"70668236","control"
"71080595","control"
"69324162","variant"
"71073385","control"
"47169305","variant"
"69673866","control"
"50722286","control"
"68922992","variant"
"49298454","variant"
"67693887","control"
"66636421","control"
"54131100","variant"
"65104473","variant"
"69514190","variant"
"68676361","control"
"70973184","control"
"66417676","variant"
"71368478","control"
"69121358","control"
"71437805","control"
"68953696","variant"
"71082014","control"
"71195223","variant"
"11493441","variant"
"68978616","variant"
"57629649","control"
"57481581","variant"
"55770558","control"
"65275047","control"
"58876248","variant"
"68818889","variant"
"71206669","control"
"64893585","variant"
"69298170","control"
"68611384","variant"
"65789604","variant"
"68787529","variant"
"69953783","variant"
"70015842","control"
"66795581","control"
"65804362","control"
"66797375","variant"
"67047560","control"
"60873385","control"
"67180438","variant"
"69730433","control"
"70506824","variant"
"64298801","control"
"65077833","control"
"66249305","variant"
"54898728","control"
"65381043","control"
"65374358","control"
"71157644","variant"
"69698497","variant"
"65278353","variant"
"69742056","variant"
"64873429","control"
"68683868","variant"
"65741260","variant"
"65678859","control"
"68974609","variant"
"68683065","control"
"49186174","variant"
"71115133","variant"
"65077768","control"
"68875461","control"
"71299115","control"
"70913404","variant"
"69498927","control"
"65499003","variant"
"66209271","variant"
"63388119","control"
"63598169","variant"
"69303223","control"
"69383495","control"
"69417504","variant"
"66964829","control"
"67978097","control"
"69018171","control"
"68622021","control"
"70988088","control"
"69161761","variant"
"67780191","variant"
"71653756","variant"
"65001601","control"
"69198535","variant"
"70911645","variant"
"70232685","variant"
"63949409","control"
"71399262","control"
"69414993","control"
"64682433","variant"
"64571197","variant"
"64030599","variant"
"69987803","control"
"70622865","control"
"69600519","control"
"67947453","control"
"69810365","variant"
"63754692","variant"
"70235385","control"
"69023478","control"
"66012774","control"
"65794755","control"
"67925966","control"
"70971391","variant"
"68763449","variant"
"71271294","variant"
"67101982","control"
"69332631","control"
"71441290","control"
"63569751","variant"
"71049286","variant"
"53838857","variant"
"71517802","control"
"52785698","variant"
"69415292","control"
"70139608","variant"
"65756793","variant"
"64944463","variant"
"63409028","control"
"66583380","variant"
"65276029","control"
"63438269","variant"
"49025102","variant"
"69996694","variant"
"71210882","variant"
"68061906","variant"
"65802206","control"
"65753636","variant"
"68624000","variant"
"70861498","variant"
"68661298","variant"
"69924879","control"
"64344357","control"
"49902639","variant"
"66678278","variant"
"66679752","control"
"69209323","control"
"61683836","variant"
"69386562","variant"
"71813240","variant"
"66268552","variant"
"68943428","variant"
"71151681","variant"
"65094032","variant"
"55075488","variant"
"69467543","variant"
"65332397","variant"
"66172553","variant"
"69381988","variant"
"70853593","variant"
"69552743","variant"
"69795229","control"
"64725359","control"
"69789130","variant"
"69593758","control"
"71442358","control"
"68998468","control"
"70401544","control"
"69369088","variant"
"70959349","control"
"69974576","variant"
"71153023","control"
"69607927","variant"
"67549960","variant"
"54874709","variant"
"68834274","control"
"71264764","variant"
"68887151","variant"
"68832492","variant"
"72903086","variant"
"65497017","variant"
"66480879","variant"
"64487552","variant"
"63606670","variant"
"64725989","control"
"69445025","control"
"71011037","variant"
"65236669","control"
"71379162","control"
"64263744","variant"
"70052634","variant"
"66859897","control"
"67508787","control"
"69489436","variant"
"50637045","control"
"69373392","control"
"70912406","control"
"69784625","control"
"70163540","control"
"70612503","variant"
"64158557","control"
"49770628","variant"
"69190326","control"
"69914659","variant"
"67776007","control"
"68799027","control"
"70210754","variant"
"69915042","control"
"71237808","variant"
"72771082","variant"
"70143584","variant"
"64625093","variant"
"66467908","control"
"69112937","control"
"69895489","variant"
"64334348","variant"
"71250351","control"
"69008709","control"
"67057157","variant"
"65274001","variant"
"69982152","variant"
"69158824","control"
"70559329","variant"
"64637343","control"
"69830250","control"
"69218107","control"
"69031598","variant"
"65786194","variant"
"67898065","variant"
"69287132","control"
"66208600","variant"
"67455232","control"
"64548496","control"
"64239149","control"
"67026269","control"
"63828088","control"
"63949158","control"
"64226666","control"
"70488117","control"
"68963628","control"
"67639988","control"
"70415750","control"
"71462091","control"
"50671392","control"
"64796709","control"
"67795199","control"
"71421612","control"
"67215849","variant"
"67613920","variant"
"67166239","variant"
"51581218","variant"
"65803012","variant"
"64442198","variant"
"69072729","variant"
"65038966","variant"
"63943096","variant"
"66790627","variant"
"65296073","variant"
"69464686","variant"
"64770910","variant"
"72871175","control"
"66776452","variant"
"69514948","control"
"70920327","variant"
"67612735","control"
"70171646","variant"
"69198776","control"
"70864428","control"
"69756832","variant"
"67725072","control"
"63943620","variant"
"69749044","control"
"68998320","control"
"67668539","variant"
"67372431","control"
"67379469","variant"
"66802367","control"
"69849729","variant"
"63680865","variant"
"69023227","control"
"67998529","control"
"50290590","variant"
"67929162","control"
"63934246","variant"
"71012371","variant"
"70915368","control"
"67683368","variant"
"70284868","variant"
"71600606","variant"
"68842316","control"
"67237256","variant"
"53197929","control"
"69683229","variant"
"71180144","control"
"70289706","control"
"65692989","control"
"66302026","variant"
"67861000","control"
"68890724","variant"
"71293005","control"
"67625381","variant"
"64664561","variant"
"71246125","variant"
"69494039","variant"
"67273243","variant"
"69526818","variant"
"68721745","variant"
"68566973","control"
"68947467","control"
"67942374","control"
"65593357","control"
"67134874","variant"
"65486080","variant"
"66918332","variant"
"68581513","variant"
"64040066","control"
"71137945","variant"
"63699165","variant"
"63467175","variant"
"65652779","variant"
"66053531","control"
"67057167","control"
"66280540","control"
"62454286","control"
"66583897","variant"
"70191610","control"
"65228270","control"
"64638200","control"
"64806238","control"
"70459217","variant"
"71467369","variant"
"65496848","control"
"70486330","variant"
"68992781","variant"
"66891927","variant"
"65574911","control"
"71469239","control"
"65973592","control"
"66084621","control"
"70037987","control"
"67125872","control"
"65180689","control"
"58958623","control"
"66479389","control"
"65819990","control"
"66229800","variant"
"63591486","control"
"64372287","control"
"71697475","variant"
"67706439","variant"
"65676778","variant"
"67916686","variant"
"70102603","variant"
"69814212","variant"
"49899359","variant"
"53071120","variant"
"70228736","variant"
"70131039","variant"
"67920480","control"
"67707894","variant"
"71456666","variant"
"69529716","variant"
"69347613","variant"
"65342723","variant"
"58420613","variant"
"70229509","variant"
"69753104","variant"
"66627394","control"
"66956433","variant"
"71429466","control"
"64156800","variant"
"65888449","control"
"68821558","control"
"66759804","control"
"64284031","control"
"67232223","control"
"69985113","control"
"68609195","variant"
"67614278","variant"
"69838938","variant"
"67197608","control"
"70380274","control"
"68852151","control"
"71651933","control"
"70352037","control"
"67674258","variant"
"69170134","control"
"71601213","variant"
"67764825","variant"
"68877176","variant"
"68972266","control"
"67016744","variant"
"70524853","variant"
"69886083","variant"
"67182699","variant"
"69733996","variant"
"69679886","variant"
"69215373","variant"
"69352247","variant"
"70611600","variant"
"65748706","variant"
"66889165","control"
"69662305","control"
"69299307","variant"
"64260821","variant"
"70917494","control"
"69735039","variant"
"67937579","control"
"49883170","variant"
"65732539","control"
"71520702","variant"
"70766623","variant"
"69294073","variant"
"69056479","variant"
"71176432","control"
"57501180","control"
"68902755","control"
"67440821","variant"
"71377770","variant"
"71533786","control"
"66199611","control"
"66494828","variant"
"64521293","control"
"67141650","variant"
"66278900","control"
"66361054","variant"
"69944091","control"
"64226068","variant"
"69504669","control"
"71315952","control"
"71529688","variant"
"64019710","variant"
"64448603","control"
"70224744","control"
"69487056","control"
"69527772","variant"
"67595358","variant"
"70386568","variant"
"69557071","control"
"71033523","variant"
"68998578","control"
"67779543","control"
"69076525","variant"
"68062859","control"
"66188822","variant"
"68579922","variant"
"70912938","variant"
"71255364","variant"
"65495471","variant"
"71713299","variant"
"65690345","variant"
"66508102","variant"
"66559651","control"
"66190091","control"
"65699177","control"
"71338241","variant"
"72794761","control"
"66499128","control"
"55369283","variant"
"68043209","variant"
"67296182","variant"
"67845774","control"
"68735675","control"
"65369894","variant"
"64932185","variant"
"65809954","control"
"70955323","control"
"63700720","variant"
"67777221","control"
"64624582","control"
"65814389","variant"
"63447870","control"
"70885399","control"
"67322493","control"
"66796291","variant"
"58535286","variant"
"70882153","control"
"71539551","variant"
"69911334","variant"
"68834174","variant"
"71086258","variant"
"71080743","control"
"68977910","control"
"69876588","control"
"70742945","control"
"64547022","control"
"63785142","control"
"63819116","control"
"69202039","control"
"68041678","control"
"64928448","control"
"69709332","control"
"67617197","control"
"69519506","variant"
"65790769","control"
"68615980","variant"
"69551548","variant"
"67631748","variant"
"69239199","control"
"69856030","variant"
"66617601","variant"
"66374773","variant"
"70667147","control"
"70995531","control"
"72635663","control"
"47069764","control"
"67081907","control"
"70097669","variant"
"66991303","control"
"64236720","control"
"68984203","control"
"67924575","control"
"66476032","control"
"68734410","control"
"68634250","control"
"70223908","control"
"68771014","variant"
"69281664","variant"
"71227058","control"
"65575847","variant"
"69052529","variant"
"71251456","control"
"68784632","variant"
"70692233","variant"
"56672337","variant"
"54516688","control"
"51486669","control"
"69492506","control"
"67104051","variant"
"66947006","control"
"68716660","variant"
"67664049","variant"
"70065196","control"
"65043290","variant"
"66062802","variant"
"66508125","control"
"67162018","variant"
"65262017","control"
"65579033","control"
"64258159","variant"
"69370137","variant"
"67592928","variant"
"69643099","variant"
"69605665","control"
"65102382","control"
"67988620","variant"
"70734076","control"
"70281155","variant"
"64795026","control"
"69524554","control"
"67836325","variant"
"71247173","control"
"67633203","control"
"67964312","variant"
"65202312","variant"
"68764338","control"
"66392691","control"
"65241570","variant"
"67887356","control"
"70070776","variant"
"61438004","control"
"65084263","control"
"69566665","control"
"65601608","control"
"69815825","control"
"67792115","control"
"67782060","variant"
"66591036","control"
"57877826","variant"
"68764940","control"
"66792976","variant"
"69903735","variant"
"70695983","control"
"63401783","control"
"70777060","variant"
"69896456","control"
"71381734","variant"
"67047126","variant"
"63189934","control"
"67794398","variant"
"65898922","control"
"64994381","variant"
"66793181","variant"
"68996612","control"
"65720917","variant"
"69529486","variant"
"67102353","variant"
"69480973","variant"
"71480395","control"
"70290402","variant"
"68645060","control"
"70042077","variant"
"64536294","control"
"69252043","control"
"67510332","variant"
"66566278","variant"
"69986767","control"
"70972543","control"
"67164881","variant"
"64574179","control"
"63406391","variant"
"67830590","variant"
"65946750","control"
"65982062","variant"
"71189744","variant"
"69851853","variant"
"71002559","variant"
"69283953","control"
"69882184","control"
"65283501","control"
"69926173","control"
"69094797","variant"
"65877731","control"
"68638145","control"
"65764458","variant"
"67207671","control"
"69796608","control"
"69493803","control"
"68824603","control"
"69716364","variant"
"71526068","control"
"71094468","control"
"65566754","variant"
"65879126","control"
"64361562","variant"
"66108070","variant"
"66484173","control"
"65601950","control"
"65450154","control"
"61846577","variant"
"54006987","control"
"71464863","control"
"66592426","variant"
"71703015","control"
"71136976","control"
"68894833","control"
"63908108","control"
"67774208","variant"
"64467227","control"
"70053626","control"
"69285846","control"
"70297584","variant"
"68759858","variant"
"68936710","control"
"70938831","control"
"69244911","control"
"67956722","control"
"68718546","variant"
"69753052","control"
"64253081","variant"
"61830927","variant"
"69372139","control"
"71341272","variant"
"68815913","variant"
"71558236","variant"
"67582676","control"
"68832370","variant"
"70988989","variant"
"64258079","variant"
"66787697","control"
"64339590","control"
"66459574","control"
"69126158","variant"
"67949616","control"
"69788908","variant"
"68803291","variant"
"70391032","control"
"64769611","variant"
"71074034","variant"
"68764554","variant"
"64667296","control"
"69058579","control"
"68000242","control"
"68844021","variant"
"64398127","variant"
"68720222","variant"
"70912781","variant"
"69003090","control"
"56100154","control"
"55694224","variant"
"65605376","variant"
"65704844","control"
"68821222","control"
"71503607","variant"
"68885529","variant"
"67694689","control"
"70926622","control"
"70246816","control"
"70094673","variant"
"69748482","variant"
"49986441","variant"
"70071580","variant"
"71298237","variant"
"69370631","control"
"69387533","control"
"69974529","variant"
"69657232","control"
"71011795","control"
"70156272","control"
"69156427","variant"
"71436246","control"
"64866326","control"
"66291477","control"
"68646016","control"
"70975330","control"
"66292319","control"
"67405122","variant"
"70413414","control"
"68878001","control"
"66272531","control"
"68657155","variant"
"65764129","control"
"64257358","variant"
"69075553","control"
"68056592","control"
"68591216","variant"
"65348728","control"
"71245801","control"
"67951024","control"
"66791948","control"
"65588542","control"
"67994558","control"
"70919646","control"
"66534958","control"
"65574270","control"
"70407557","control"
"69859678","control"
"64270726","control"
"65375845","control"
"71163692","variant"
"69535696","variant"
"70274599","variant"
"65312599","variant"
"51580617","variant"
"65357021","variant"
"64427978","variant"
"67200710","variant"
"64979670","variant"
"66711031","control"
"49016411","variant"
"69915000","variant"
"69828905","variant"
"68692438","control"
"70487131","variant"
"68997897","control"
"64295700","variant"
"68820370","control"
"69005950","variant"
"70586331","variant"
"68895325","control"
"69587602","control"
"70230961","variant"
"70238553","variant"
"69873699","control"
"64961490","variant"
"65378341","variant"
"64874996","control"
"69072954","control"
"70346658","control"
"69714797","variant"
"69268018","variant"
"69003310","variant"
"70667421","control"
"64558996","control"
"50289302","control"
"64224124","variant"
"67993025","variant"
"71037110","variant"
"66975421","variant"
"67786291","variant"
"68742156","variant"
"68034127","control"
"66081610","variant"
"71000310","variant"
"69530543","variant"
"68639091","variant"
"71453560","variant"
"70893681","variant"
"71220888","control"
"69073224","control"
"69080820","variant"
"70769600","control"
"68994250","control"
"60027806","variant"
"69757813","control"
"68681967","variant"
"71110602","control"
"66633977","variant"
"55871100","variant"
"65287870","control"
"65773347","control"
"67942117","control"
"66479458","control"
"64952208","variant"
"70248100","control"
"71235799","control"
"71424825","variant"
"68784446","variant"
"70165938","control"
"64951920","control"
"64954621","control"
"66786572","control"
"66972549","variant"
"67065808","control"
"69067345","control"
"72875939","control"
"67880519","variant"
"61072143","variant"
"67476589","variant"
"59461211","control"
"64649463","control"
"65257916","variant"
"69202853","variant"
"71415757","control"
"66978081","variant"
"64022622","variant"
"67852287","control"
"65678855","variant"
"67170195","control"
"67907730","control"
"72772644","variant"
"69909114","control"
"69237406","control"
"71065067","control"
"69742492","control"
"65676879","control"
"63561432","control"
"65770322","control"
"66082277","control"
"66179383","variant"
"65928677","control"
"70214590","control"
"66501888","variant"
"65710549","control"
"58006744","control"
"67820495","variant"
"64274170","control"
"61471197","variant"
"68004609","control"
"64595636","control"
"70127442","variant"
"69249717","variant"
"69344566","variant"
"70722607","variant"
"70228483","variant"
"67000382","control"
"65839734","control"
"66964724","variant"
"67630242","variant"
"68733619","control"
"68918576","control"
"70824875","control"
"69914885","control"
"66911621","variant"
"71563371","control"
"67257753","variant"
"68029997","control"
"66398825","variant"
"68887484","control"
"58217333","control"
"71486765","control"
"69139254","variant"
"68056416","control"
"70054487","variant"
"68856842","variant"
"71433565","variant"
"71125232","variant"
"71188932","variant"
"68634976","variant"
"69852833","control"
"69668979","variant"
"70048221","variant"
"69784877","control"
"71344342","control"
"64354921","variant"
"63934740","variant"
"55008562","control"
"69533949","variant"
"67990280","control"
"67714403","control"
"70210876","control"
"68620763","variant"
"69905358","variant"
"69230530","variant"
"69089702","variant"
"64254713","variant"
"67657431","variant"
"71097570","variant"
"68005577","variant"
"71039547","control"
"70041260","control"
"69792203","variant"
"70264948","variant"
"69539022","control"
"57337571","variant"
"69070703","variant"
"68050476","variant"
"71138162","control"
"70867205","variant"
"70974128","control"
"69148529","variant"
"72806193","variant"
"68939041","variant"
"65967889","variant"
"67254456","control"
"66303170","control"
"68873429","variant"
"68614891","control"
"71877780","control"
"71298649","variant"
"71141519","variant"
"67604939","control"
"71437586","control"
"64892640","variant"
"72828901","variant"
"63923731","variant"
"70276798","variant"
"70608731","control"
"57229520","control"
"67470175","variant"
"65682118","variant"
"65566651","variant"
"72926895","variant"
"69734231","variant"
"68686262","variant"
"69355949","variant"
"65041254","control"
"69203751","variant"
"65665219","variant"
"66565370","variant"
"49502023","variant"
"46927970","variant"
"69455738","variant"
"71113125","control"
"53265811","variant"
"53347201","variant"
"71096753","variant"
"64296303","control"
"67825922","control"
"64239714","control"
"66796579","control"
"68590083","control"
"65750517","variant"
"63850340","variant"
"64046934","control"
"63201907","control"
"66098648","control"
"49781812","variant"
"63710446","control"
"68822852","variant"
"70862179","variant"
"63572160","variant"
"69933525","variant"
"66888658","variant"
"70899458","variant"
"68575943","control"
"63794796","control"
"70816347","control"
"63946269","control"
"67879269","variant"
"69760825","control"
"52964111","control"
"64507005","variant"
"69304734","control"
"65505877","control"
"68803567","control"
"65908415","control"
"68721780","control"
"69600628","variant"
"71299705","control"
"69772865","variant"
"65746329","control"
"68042650","control"
"69307735","control"
"71238844","control"
"64231343","control"
"68750097","variant"
"67953977","variant"
"69771398","variant"
"64866399","variant"
"69298307","control"
"71031877","control"
"67469748","variant"
"70096094","control"
"65048865","variant"
"71054063","variant"
"71059305","control"
"68042342","variant"
"72882268","control"
"65257367","control"
"70822804","control"
"47992794","control"
"64124405","control"
"68871909","control"
"67514010","control"
"68954330","variant"
"57346482","control"
"70333323","control"
"69802676","variant"
"68948407","control"
"66771482","control"
"64831127","variant"
"71321289","control"
"64376791","variant"
"68789895","variant"
"72784010","variant"
"70053992","control"
"64564773","control"
"68721323","variant"
"67481805","variant"
"70922224","control"
"68836754","variant"
"67766841","control"
"66856556","variant"
"68827584","variant"
"69750495","variant"
"64744222","variant"
"66903335","variant"
"71495086","control"
"71804761","control"
"72606561","variant"
"68834719","control"
"64756835","variant"
"63684476","control"
"65869078","control"
"64545641","control"
"66221821","variant"
"64988657","variant"
"65500843","variant"
"65574409","variant"
"71458992","variant"
"69741399","variant"
"70905857","control"
"66091595","control"
"64390450","variant"
"70170481","control"
"69308258","control"
"69014262","variant"
"67787313","variant"
"69502663","control"
"64935359","control"
"71083017","variant"
"64654893","control"
"68900444","variant"
"67093622","variant"
"69969779","control"
"69414860","variant"
"67862719","variant"
"67605248","variant"
"67246421","control"
"67933070","variant"
"67480693","variant"
"67328095","variant"
"66966775","control"
"66506708","control"
"70225016","variant"
"68839674","control"
"65238666","variant"
"64451332","control"
"66360371","variant"
"67169121","variant"
"65881334","variant"
"64241764","control"
"65382708","variant"
"62671198","control"
"64585071","variant"
"67952771","control"
"70265541","control"
"70065210","variant"
"57178350","control"
"67816828","variant"
"63468034","variant"
"69284439","control"
"69743191","control"
"67272068","variant"
"63553071","control"
"71771459","control"
"67767702","control"
"69872988","control"
"69732561","variant"
"69766203","control"
"70941698","variant"
"60323115","control"
"68862448","control"
"68694039","control"
"69239779","variant"
"71195787","control"
"63568323","variant"
"65072604","variant"
"70864771","variant"
"62801491","variant"
"66486125","control"
"63035132","variant"
"67944438","variant"
"68665537","control"
"66973582","variant"
"69148438","variant"
"53832692","control"
"70827997","control"
"65302825","control"
"69897285","control"
"62381365","control"
"71146459","variant"
"68684071","variant"
"71430999","variant"
"71491259","control"
"65494118","variant"
"53557370","control"
"63836127","control"
"65373071","variant"
"70668850","control"
"67632137","control"
"56586100","control"
"69350540","control"
"57513648","control"
"71334692","control"
"66013378","control"
"66869923","variant"
"66090456","control"
"70664802","control"
"70140276","control"
"70644027","control"
"63638036","variant"
"67842554","control"
"71034558","variant"
"58045819","variant"
"67112074","variant"
"70084946","variant"
"66905481","variant"
"66699799","variant"
"64053316","control"
"70711746","variant"
"68048877","variant"
"69553462","variant"
"69147569","control"
"58960664","variant"
"68893788","variant"
"66300417","variant"
"53358548","variant"
"69642723","control"
"67120081","variant"
"62114110","control"
"69847761","control"
"70721825","variant"
"69796085","control"
"71046848","variant"
"66977379","variant"
"68894878","control"
"69735757","variant"
"69714372","variant"
"67990187","control"
"70970286","control"
"67993737","variant"
"58820199","variant"
"69828577","variant"
"67833537","control"
"69923530","variant"
"71192332","variant"
"69176592","variant"
"68602545","control"
"63372357","variant"
"65323561","variant"
"64004966","variant"
"67215693","variant"
"69434873","variant"
"61186692","control"
"71297437","variant"
"71325173","variant"
"70423119","control"
"59778779","variant"
"71227195","control"
"71022362","control"
"69622648","control"
"69275987","control"
"68878012","control"
"69161866","control"
"70671831","variant"
"68614131","control"
"68880950","variant"
"70868392","control"
"70712048","control"
"71561000","control"
"65487841","control"
"71080327","control"
"67631672","variant"
"70930343","control"
"72914104","variant"
"69212947","control"
"52546616","control"
"64573442","control"
"67773982","variant"
"69032122","variant"
"68863559","variant"
"64453796","control"
"70802882","variant"
"71261532","control"
"71424383","control"
"67844414","variant"
"71091650","control"
"68029325","control"
"67673360","control"
"69762003","variant"
"59858051","variant"
"66780981","variant"
"72655517","variant"
"67898785","control"
"68766249","control"
"64518319","variant"
"69927892","control"
"67353611","variant"
"63497821","control"
"70046283","variant"
"66960593","variant"
"70995740","control"
"69444339","control"
"66683422","variant"
"61429825","variant"
"71613017","variant"
"69596162","variant"
"70866826","variant"
"69567043","variant"
"69162423","variant"
"49345416","variant"
"70836245","control"
"68688872","control"
"69863569","control"
"64007891","control"
"71512212","control"
"70043009","control"
"70577325","control"
"65604256","control"
"66708912","control"
"64184634","control"
"71281165","control"
"69845123","control"
"66998473","control"
"64984912","control"
"67843775","variant"
"70814536","control"
"70827022","control"
"69298449","control"
"71362254","control"
"69665384","control"
"70499441","control"
"70348708","control"
"71297122","control"
"70899635","control"
"67735763","control"
"70989376","control"
"71140230","control"
"71488593","variant"
"72660775","control"
"70541594","control"
"70059059","control"
"70754090","control"
"68840139","control"
"67372461","control"
"49474227","variant"
"67882221","variant"
"66695788","control"
"69693358","control"
"66574146","control"
"69765065","control"
"69521737","variant"
"48284568","control"
"69701582","control"
"70991216","control"
"71539910","control"
"67953041","control"
"69799361","control"
"66238215","control"
"66690004","variant"
"68717547","control"
"71537793","control"
"57661116","variant"
"64767050","variant"
"67248644","variant"
"70827314","control"
"66401836","control"
"62878183","control"
"67478932","control"
"65467275","control"
"65600208","control"
"63809111","control"
"63848043","control"
"65623309","variant"
"61762038","variant"
"69986591","control"
"64142954","control"
"67954885","control"
"58127310","control"
"69174411","control"
"65976453","control"
"70326351","control"
"70770204","control"
"67355052","control"
"70031727","control"
"66314241","control"
"64534473","control"
"61774047","variant"
"67488678","control"
"57735060","control"
"63948569","control"
"65976965","variant"
"70362531","variant"
"67130184","variant"
"68973728","variant"
"71372641","variant"
"69308838","control"
"64805349","control"
"69574120","variant"
"63791462","variant"
"69758866","variant"
"67670299","variant"
"62776667","variant"
"66184002","variant"
"69882801","variant"
"67943559","variant"
"70768812","variant"
"67972589","control"
"68884518","control"
"71379122","variant"
"61691210","control"
"71357943","variant"
"70918215","control"
"51331233","control"
"71648468","variant"
"69917231","variant"
"70639174","control"
"64319027","variant"
"66267199","control"
"70724279","variant"
"57507014","variant"
"65119804","variant"
"67172374","variant"
"67782962","control"
"70995396","variant"
"72804607","variant"
"67514435","control"
"70977256","variant"
"70279502","control"
"68844997","variant"
"71498839","variant"
"71140512","variant"
"64666072","variant"
"70694144","variant"
"67094044","control"
"53959941","variant"
"69889206","control"
"67652554","variant"
"68952295","control"
"66967613","control"
"50080564","control"
"60978640","variant"
"68901570","control"
"67711300","variant"
"65003191","control"
"70951470","control"
"70192447","control"
"69693511","variant"
"67824149","variant"
"68011761","control"
"56180738","variant"
"67000472","control"
"64580351","variant"
"71272256","control"
"56158848","variant"
"71257288","variant"
"58731091","control"
"50972627","control"
"70847139","control"
"70946005","variant"
"68618700","control"
"71559963","control"
"67942775","control"
"68830600","variant"
"69715405","control"
"70973261","control"
"66550799","variant"
"64347013","control"
"64028879","variant"
"67173787","variant"
"68651934","control"
"70973010","control"
"69821582","variant"
"69057550","control"
"66556595","variant"
"69652960","control"
"69841684","variant"
"66376930","control"
"67607406","control"
"64765933","control"
"66989069","variant"
"65256032","variant"
"69809657","control"
"65587133","variant"
"66321032","control"
"65778346","variant"
"66259481","variant"
"67025540","variant"
"63475013","control"
"59741620","control"
"71197366","variant"
"55067614","variant"
"71522834","variant"
"70671949","variant"
"70599177","variant"
"68584223","variant"
"70486544","variant"
"69236771","variant"
"69481311","variant"
"48715848","variant"
"66491262","variant"
"65090138","variant"
"64366249","variant"
"59978743","variant"
"64276610","variant"
"66792256","variant"
"68771983","variant"
"70245300","variant"
"69272962","control"
"63483679","variant"
"65351685","variant"
"67795333","variant"
"66815952","variant"
"55292966","variant"
"65872971","variant"
"64868013","variant"
"63021447","variant"
"64703081","variant"
"72734231","variant"
"60608581","variant"
"67193544","variant"
"51778385","variant"
"70559190","variant"
"65998448","variant"
"66968200","variant"
"63870317","variant"
"64246254","variant"
"67591703","variant"
"71318559","control"
"67894258","variant"
"70295138","variant"
"68719480","variant"
"66941613","control"
"65329874","variant"
"67342699","control"
"63804109","control"
"66816045","control"
"71024236","control"
"68999931","variant"
"65700896","variant"
"69561809","control"
"64259055","variant"
"64185423","variant"
"70071905","control"
"57103163","control"
"70893388","variant"
"71367515","control"
"70150164","variant"
"67715715","variant"
"48243904","variant"
"59597116","variant"
"71484262","variant"
"69086111","variant"
"70126830","control"
"71697853","variant"
"64989518","variant"
"69649480","variant"
"70779195","variant"
"69329098","variant"
"69362408","control"
"64843621","control"
"67844375","control"
"68024600","control"
"52054374","control"
"50190620","control"
"71192429","control"
"72716244","variant"
"63785619","variant"
"67354334","variant"
"70823818","variant"
"69350669","variant"
"71133866","control"
"68824428","control"
"66308529","variant"
"70910086","variant"
"70796749","control"
"64241552","variant"
"69140785","variant"
"67932677","variant"
"64565724","variant"
"65359596","variant"
"68852064","variant"
"63819827","control"
"71286701","variant"
"68759182","variant"
"70213192","variant"
"69807613","variant"
"70212392","variant"
"70548782","variant"
"70216888","control"
"69900747","control"
"64109967","variant"
"67264385","variant"
"63361206","control"
"67692425","variant"
"70098576","control"
"69094795","control"
"64213040","variant"
"65302962","variant"
"66349959","control"
"61407543","variant"
"65073920","variant"
"66295391","control"
"68701093","variant"
"64765378","variant"
"72756799","variant"
"70853983","control"
"70982540","control"
"66703778","control"
"66512888","variant"
"64179864","control"
"67104207","control"
"63953258","control"
"71290059","control"
"69701869","control"
"69419853","variant"
"66997374","control"
"67489835","control"
"68802515","control"
"56564874","variant"
"69243377","variant"
"68872712","variant"
"70170182","control"
"67507255","control"
"69599354","control"
"69500701","variant"
"63560108","control"
"68654280","variant"
"57572802","control"
"62765209","variant"
"58788997","control"
"68689792","variant"
"70529289","variant"
"67849176","control"
"66179006","variant"
"60768898","variant"
"65178737","control"
"67217166","control"
"65920026","variant"
"68033028","control"
"71187102","control"
"71186728","variant"
"69019319","variant"
"66480321","variant"
"70371405","variant"
"70104985","variant"
"70840479","control"
"70302091","variant"
"70671291","variant"
"68771256","control"
"69043884","variant"
"70725801","variant"
"64269742","variant"
"69093105","control"
"64580283","variant"
"70195159","control"
"69304392","control"
"55908693","variant"
"67268319","control"
"65194420","variant"
"62631550","control"
"68027914","control"
"69376992","control"
"66919036","variant"
"57033841","variant"
"71401964","variant"
"69427535","variant"
"69338662","control"
"71365635","variant"
"69614383","variant"
"71461234","variant"
"68719537","control"
"69057582","variant"
"71298707","variant"
"72821022","control"
